Gene_Region	chr	start	end	region	PromoterOnRegion	S2vS1_DS	S3vS2_DS	S2vS1_p0.05	S3vS2_p0.05	S2vS1_p0.01	S3vS2_p0.01	S2vS1_p1e-05	S3vS2_p1e-05
Agr2_R19	12	35827907	35837907	Region3		-1.01020017013407	0.33821120921906	0	0	0	0	0	0
Agr2_R19	12	35837907	35847907	Region4		-1.27368326896331	0.371926100688677	0	0	0	0	0	0
Agr2_R19	12	35847907	35857907	Region5		0.32217498237079	0.39399686168664	0	0	0	0	0	0
Agr2_R19	12	35857907	35867907	Region6		-0.433156622442744	0.803072573360355	0	0	0	0	0	0
Agr2_R19	12	35867907	35877907	Region7		-2.07782641565695	0.877561076899471	1	0	1	0	0	0
Agr2_R19	12	35877907	35887907	Region8		-1.58294049644501	-1.08940296305128	1	0	0	0	0	0
Agr2_R19	12	35887907	35897907	Region9		-0.911815891458496	-4.62202596822009	0	1	0	1	0	0
Agr2_R19	12	35897907	35907907	Region10		-1.87983935021983	-2.68564378466057	1	1	0	1	0	0
Agr2_R19	12	35907907	35917907	Region11		-1.21656351011976	-2.31694111889508	0	1	0	1	0	0
Agr2_R19	12	35917907	35927907	Region12	Agr3	-1.14964499826683	-1.08553291955479	0	0	0	0	0	0
Agr2_R19	12	35927907	35937907	Region13		-1.63179903808453	0.339516137658571	1	0	0	0	0	0
Agr2_R19	12	35937907	35947907	Region14		-0.351876512084778	-0.375918269496126	0	0	0	0	0	0
Agr2_R19	12	35947907	35957907	Region15		-0.855194742194504	0.353681736255493	0	0	0	0	0	0
Agr2_R19	12	35957907	35967907	Region16		-0.430048994444166	-0.346915638777974	0	0	0	0	0	0
Agr2_R19	12	35967907	35977907	Region17		-1.41378109168335	0.544552921989456	1	0	0	0	0	0
Agr2_R19	12	35977907	35987907	Region18		-0.863741861338414	-1.72586449040519	0	1	0	0	0	0
Agr2_R19	12	35987907	35997907	Region19	Agr2	NA	NA	NA	NA	NA	NA	NA	NA
Agr2_R19	12	35997907	36007907	Region20		-1.09982215475334	-1.02144205791179	0	0	0	0	0	0
Agr2_R19	12	36007907	36017907	Region21		1.33475058226267	-1.34912154537032	0	1	0	0	0	0
Agr2_R19	12	36017907	36027907	Region22		0.465153111122532	-1.03122137406299	0	0	0	0	0	0
Agr2_R19	12	36027907	36037907	Region23		1.2340744346899	-0.44916480104269	0	0	0	0	0	0
Agr2_R19	12	36037907	36047907	Region24	Tspan13	1.19021168370676	-1.13863766048373	0	0	0	0	0	0
Agr2_R19	12	36047907	36057907	Region25		0.497277917969259	0.459735411060063	0	0	0	0	0	0
Agr2_R19	12	36057907	36067907	Region26		0.85452624716173	-1.63553988184368	0	1	0	0	0	0
Agr2_R19	12	36067907	36077907	Region27		1.31361056085352	-0.435221036280497	0	0	0	0	0	0
Agr2_R19	12	36077907	36087907	Region28		2.55386215499241	-0.903650093230129	0	0	0	0	0	0
Agr2_R19	12	36087907	36097907	Region29	Gm5434	2.10538200845324	-1.62435445440412	0	1	0	0	0	0
Agr2_R19	12	36097907	36107907	Region30		1.44309117897647	-1.31582800734891	0	1	0	0	0	0
Agr2_R19	12	36107907	36117907	Region31	Gm18115	2.17319276367322	-1.7512618248512	0	1	0	0	0	0
Agr2_R19	12	36117907	36127907	Region32		0.721185633772714	-1.86040722265134	0	1	0	0	0	0
Agr2_R19	12	36127907	36137907	Region33		0.616485509382398	-0.458479703327288	0	0	0	0	0	0
Agr2_R19	12	36137907	36147907	Region34		0.411258475265626	-0.708118032444077	0	0	0	0	0	0
Agr2_R19	12	36147907	36157907	Region35	Gm48369; Ankmy2	1.7037501584004	-1.86560869109755	0	1	0	0	0	0
Agr2_R19	12	36157907	36167907	Region36	Bzw2	1.06521925416204	-0.805560252044832	0	0	0	0	0	0
Agr2_R19	12	36167907	36177907	Region37	Gm19046	1.37832468926661	-3.01421644280837	0	1	0	1	0	0
Agr2_R19	12	36177907	36187907	Region38		2.10008710636793	-0.463315409309215	0	0	0	0	0	0
Agr2_R19	12	36187907	36197907	Region39		1.18303096659168	0.945101190341483	0	0	0	0	0	0
Agr2_R19	12	36197907	36207907	Region40		0.737522031009564	0.747330970472053	0	0	0	0	0	0
Olfm4_R21	14	79738081	79750081	Region1	Mir759	1.29009214840809	0.310442778261487	0	0	0	0	0	0
Olfm4_R21	14	79750081	79762081	Region2		1.1203152667757	0.671214980710286	0	0	0	0	0	0
Olfm4_R21	14	79762081	79774081	Region3	Pcdh8; Gm9748	0.862542538098179	0.339276586031369	0	0	0	0	0	0
Olfm4_R21	14	79774081	79786081	Region4		1.37485934809643	-0.388360566430899	0	0	0	0	0	0
Olfm4_R21	14	79786081	79798081	Region5		1.19987420048476	0.489844113020323	0	0	0	0	0	0
Olfm4_R21	14	79798081	79810081	Region6		0.615487453787162	1.29065517528304	0	0	0	0	0	0
Olfm4_R21	14	79810081	79822081	Region7		0.44886642464399	2.76217936616247	0	0	0	0	0	0
Olfm4_R21	14	79822081	79834081	Region8		0.812761898416646	1.66393766790511	0	0	0	0	0	0
Olfm4_R21	14	79834081	79846081	Region9	Gm6999	0.681553975377213	-0.875233867123894	0	0	0	0	0	0
Olfm4_R21	14	79846081	79858081	Region10		0.812715826124009	-0.935141318786585	0	0	0	0	0	0
Olfm4_R21	14	79858081	79870081	Region11	Gm10845	0.340776597037543	-0.318993050677767	0	0	0	0	0	0
Olfm4_R21	14	79870081	79882081	Region12	Gm10845	-0.489235763183907	1.56258828108605	0	0	0	0	0	0
Olfm4_R21	14	79882081	79894081	Region13		-0.547743125115933	0.829578506620095	0	0	0	0	0	0
Olfm4_R21	14	79894081	79906081	Region14	Gm49542	-0.343358278808974	0.398534584599851	0	0	0	0	0	0
Olfm4_R21	14	79906081	79918081	Region15		-1.02536907629315	1.25825326782827	0	0	0	0	0	0
Olfm4_R21	14	79918081	79930081	Region16		-0.628099702226963	1.11304189452132	0	0	0	0	0	0
Olfm4_R21	14	79930081	79942081	Region17		-0.533581739210192	0.541766476393302	0	0	0	0	0	0
Olfm4_R21	14	79942081	79954081	Region18	Gm18605	-1.74909379441949	3.29329940811111	1	0	0	0	0	0
Olfm4_R21	14	79954081	79966081	Region19		-0.592422439078518	0.529764420699622	0	0	0	0	0	0
Olfm4_R21	14	79966081	79978081	Region20		-3.38614916047095	1.53887038108556	1	0	1	0	0	0
Olfm4_R21	14	79978081	79990081	Region21	Olfm4	NA	NA	NA	NA	NA	NA	NA	NA
Olfm4_R21	14	79990081	80002081	Region22		-3.54246345215834	1.50080520195954	1	0	1	0	0	0
Olfm4_R21	14	80002081	80014081	Region23		-1.3630475495652	1.0705444735485	1	0	0	0	0	0
Olfm4_R21	14	80014081	80026081	Region24		-1.47542272036592	3.42710510859537	1	0	0	0	0	0
Olfm4_R21	14	80026081	80038081	Region25		-0.772097382413503	2.55676337258887	0	0	0	0	0	0
Olfm4_R21	14	80038081	80050081	Region26		0.553915717703081	0.771893560630831	0	0	0	0	0	0
Olfm4_R21	14	80050081	80062081	Region27		-0.371961505276084	0.71637974447898	0	0	0	0	0	0
Olfm4_R21	14	80062081	80074081	Region28		-0.518893529581601	0.830288190620742	0	0	0	0	0	0
Olfm4_R21	14	80074081	80086081	Region29		0.642785493380907	0.355694066346035	0	0	0	0	0	0
Olfm4_R21	14	80086081	80098081	Region30		0.787756247583036	0.507550322903222	0	0	0	0	0	0
Olfm4_R21	14	80098081	80110081	Region31		0.30753681911465	0.343885840523449	0	0	0	0	0	0
Olfm4_R21	14	80110081	80122081	Region32		1.83884194773175	-1.9796524894004	0	1	0	0	0	0
Olfm4_R21	14	80122081	80134081	Region33		2.39964115608428	-2.39325957610175	0	1	0	1	0	0
Olfm4_R21	14	80134081	80146081	Region34		0.356513453234863	-1.05042495623121	0	0	0	0	0	0
Olfm4_R21	14	80146081	80158081	Region35		3.04371705497422	-1.26800016083041	0	0	0	0	0	0
Olfm4_R21	14	80158081	80170081	Region36		1.70344786603364	-1.29224229105145	0	0	0	0	0	0
Olfm4_R21	14	80170081	80182081	Region37		2.93482400490731	-4.03137954946709	0	1	0	1	0	0
Olfm4_R21	14	80182081	80194081	Region38		1.11636279645006	-1.04833903393437	0	0	0	0	0	0
Olfm4_R21	14	80194081	80206081	Region39		0.477701447325064	-0.809902844243925	0	0	0	0	0	0
Olfm4_R21	14	80206081	80218081	Region40	Gm17923	1.4295732602758	-2.4027954500531	0	1	0	1	0	0
Anxa8_R18	14	33945981	33953981	Region1	Rbp3	2.04225415968999	0.910621008672112	0	0	0	0	0	0
Anxa8_R18	14	33953981	33961981	Region2	Rbp3	1.65119303141285	1.68029855810523	0	0	0	0	0	0
Anxa8_R18	14	33961981	33969981	Region3		1.25664737964461	2.1856348652317	0	0	0	0	0	0
Anxa8_R18	14	33969981	33977981	Region4		1.21836651119777	1.24925536342967	0	0	0	0	0	0
Anxa8_R18	14	33977981	33985981	Region5	Zfp488	1.12353932454955	3.56536305172857	0	0	0	0	0	0
Anxa8_R18	14	33985981	33993981	Region6		-0.609626051940089	6.3342383626273	0	0	0	0	0	0
Anxa8_R18	14	33993981	34001981	Region7		1.35187349127985	3.46045375552451	0	0	0	0	0	0
Anxa8_R18	14	34001981	34009981	Region8		0.637181721601689	5.28049290102271	0	0	0	0	0	0
Anxa8_R18	14	34009981	34017981	Region9	Gm30083; Gm5460	-1.32531764009671	6.12306896828709	1	0	0	0	0	0
Anxa8_R18	14	34017981	34025981	Region10		0.391764552490889	4.26434102383063	0	0	0	0	0	0
Anxa8_R18	14	34025981	34033981	Region11		-0.452259933698107	3.53199455364543	0	0	0	0	0	0
Anxa8_R18	14	34033981	34041981	Region12		0.345557977039434	3.18412335673584	0	0	0	0	0	0
Anxa8_R18	14	34041981	34049981	Region13		0.509722769049609	4.49220441038096	0	0	0	0	0	0
Anxa8_R18	14	34049981	34057981	Region14	Antxrl	-1.15146945997775	6.98358853478841	0	0	0	0	0	0
Anxa8_R18	14	34057981	34065981	Region15		-1.85431123635655	3.38051659118091	1	0	0	0	0	0
Anxa8_R18	14	34065981	34073981	Region16		-2.51197399875138	5.45319185591353	1	0	1	0	0	0
Anxa8_R18	14	34073981	34081981	Region17		-1.50974462074147	-1.87799398327229	1	1	0	0	0	0
Anxa8_R18	14	34081981	34089981	Region18	Gm49129; Anxa8	NA	NA	NA	NA	NA	NA	NA	NA
Anxa8_R18	14	34089981	34097981	Region19		-0.479600073650551	-1.95955612444074	0	1	0	0	0	0
Anxa8_R18	14	34097981	34105981	Region20	A630023A22Rik; Gm24998	-3.00738543550068	-1.43313489898049	1	1	1	0	0	0
Anxa8_R18	14	34105981	34113981	Region21	Gm24998	-0.873942729221286	0.446367738453864	0	0	0	0	0	0
Anxa8_R18	14	34113981	34121981	Region22	Gm30556	-0.635267107652366	1.71287834083038	0	0	0	0	0	0
Anxa8_R18	14	34121981	34129981	Region23		-0.584678600328823	0.778902045324866	0	0	0	0	0	0
Anxa8_R18	14	34129981	34137981	Region24	Gm7778	-0.453599300112122	0.856715395735072	0	0	0	0	0	0
Anxa8_R18	14	34137981	34145981	Region25	Gm7778	-0.795532753940698	0.924092105035955	0	0	0	0	0	0
Anxa8_R18	14	34145981	34153981	Region26	Npy4r	-2.07185136812913	-0.861757371310012	1	0	1	0	0	0
Anxa8_R18	14	34153981	34161981	Region27	Npy4r	-2.32443959698734	-0.49936268267007	1	0	1	0	0	0
Anxa8_R18	14	34161981	34169981	Region28	Rpl23a-ps3	-0.735594385188925	0.442488136984226	0	0	0	0	0	0
Anxa8_R18	14	34169981	34177981	Region29	Rpl23a-ps3; Gm18884	-0.599711043512684	0.406247972426533	0	0	0	0	0	0
Anxa8_R18	14	34177981	34185981	Region30	Gm18884	-0.453341379410019	-0.586298906393362	0	0	0	0	0	0
Anxa8_R18	14	34185981	34193981	Region31		-0.446465914870362	-1.74208681190761	0	1	0	0	0	0
Anxa8_R18	14	34193981	34201981	Region32	Gprin2	-0.368418316478805	-1.72790472019173	0	1	0	0	0	0
Anxa8_R18	14	34201981	34209981	Region33	Gprin2	-0.547289749569892	-1.72585680520266	0	1	0	0	0	0
Anxa8_R18	14	34209981	34217981	Region34	Gm49168; Syt15	0.425544540285035	-3.5126361407628	0	1	0	1	0	0
Anxa8_R18	14	34217981	34225981	Region35	Gm49168; Syt15	2.48386783852597	-5.65023859079532	0	1	0	1	0	1
Anxa8_R18	14	34225981	34233981	Region36	Gm49201	-0.332491468629769	-3.22981593583757	0	1	0	1	0	0
Anxa8_R18	14	34233981	34241981	Region37		-1.31900862382436	-5.61538700245932	1	1	0	1	0	1
Anxa8_R18	14	34241981	34249981	Region38		0.500260580983647	-1.3552040625117	0	1	0	0	0	0
Anxa8_R18	14	34249981	34257981	Region39		0.431476563100863	0.341558084631881	0	0	0	0	0	0
Anxa8_R18	14	34257981	34265981	Region40	Gm18813; Gm49203	1.33326828880488	-0.342715907033454	0	0	0	0	0	0
Trip13_R34	13	73599865	73609865	Region1	Clptm1l	-0.591893307548319	0.972661683191881	0	0	0	0	0	0
Trip13_R34	13	73609865	73619865	Region2		0.933797669204747	0.35227278786783	0	0	0	0	0	0
Trip13_R34	13	73619865	73629865	Region3	Tert	-0.538098824469052	0.785115796780489	0	0	0	0	0	0
Trip13_R34	13	73629865	73639865	Region4		-0.462639263108277	-0.666795735292304	0	0	0	0	0	0
Trip13_R34	13	73639865	73649865	Region5		-0.531908664659154	-1.06699078060766	0	0	0	0	0	0
Trip13_R34	13	73649865	73659865	Region6		-0.366332843698394	-0.445341941258678	0	0	0	0	0	0
Trip13_R34	13	73659865	73669865	Region7		-0.366490159817011	0.782424135161065	0	0	0	0	0	0
Trip13_R34	13	73669865	73679865	Region8	Slc6a18	0.308658300692916	1.04225881320955	0	0	0	0	0	0
Trip13_R34	13	73679865	73689865	Region9	Slc6a18	0.835692122878212	0.470443813144026	0	0	0	0	0	0
Trip13_R34	13	73689865	73699865	Region10	Slc6a19os	0.448647110754062	-0.923723813672032	0	0	0	0	0	0
Trip13_R34	13	73699865	73709865	Region11	Slc6a19	-0.572317602876683	-0.941694039253061	0	0	0	0	0	0
Trip13_R34	13	73709865	73719865	Region12		-1.10189516968366	-0.866038355057462	0	0	0	0	0	0
Trip13_R34	13	73719865	73729865	Region13		-0.405312138996453	-1.44134810415264	0	1	0	0	0	0
Trip13_R34	13	73729865	73739865	Region14	Slc12a7	0.595107310113001	-3.34881541463692	0	1	0	1	0	0
Trip13_R34	13	73739865	73749865	Region15		0.892965445985266	-0.471651372456039	0	0	0	0	0	0
Trip13_R34	13	73749865	73759865	Region16		1.01724114903188	0.46890030214639	0	0	0	0	0	0
Trip13_R34	13	73759865	73769865	Region17		1.41987877323466	0.469868463079776	0	0	0	0	0	0
Trip13_R34	13	73769865	73779865	Region18		1.73264039403884	0.452589917404695	0	0	0	0	0	0
Trip13_R34	13	73779865	73789865	Region19		1.23791888836471	-1.19400413562073	0	0	0	0	0	0
Trip13_R34	13	73789865	73799865	Region20		0.911309404444975	-0.332485516444811	0	0	0	0	0	0
Trip13_R34	13	73799865	73809865	Region21		3.12905419506183	-1.36183867898439	0	1	0	0	0	0
Trip13_R34	13	73809865	73819865	Region22		1.13593493450487	-1.46140147878102	0	1	0	0	0	0
Trip13_R34	13	73819865	73829865	Region23	Gm8062	-0.352667880175583	-1.75803949824572	0	1	0	0	0	0
Trip13_R34	13	73829865	73839865	Region24	Gm8062	-1.24110330610372	-1.72975489692351	0	1	0	0	0	0
Trip13_R34	13	73839865	73849865	Region25	Nkd2	0.377058159413147	-1.80576988287086	0	1	0	0	0	0
Trip13_R34	13	73849865	73859865	Region26		0.49376996850272	-2.42871944889839	0	1	0	1	0	0
Trip13_R34	13	73859865	73869865	Region27		0.949510161123672	-1.76203956631053	0	1	0	0	0	0
Trip13_R34	13	73869865	73879865	Region28		-1.21608554629112	0.412601920115195	0	0	0	0	0	0
Trip13_R34	13	73879865	73889865	Region29		-0.953328765998378	0.817496547194859	0	0	0	0	0	0
Trip13_R34	13	73889865	73899865	Region30		-4.13273970099143	1.95375719145876	1	0	1	0	0	0
Trip13_R34	13	73899865	73909865	Region31		-1.28160562896302	0.47921950672761	0	0	0	0	0	0
Trip13_R34	13	73909865	73919865	Region32		-3.88864131077532	0.575326474517858	1	0	1	0	0	0
Trip13_R34	13	73919865	73929865	Region33	Gm25197	-1.29588430305051	-1.98581879071374	0	1	0	0	0	0
Trip13_R34	13	73929865	73939865	Region34	Trip13; Brd9	NA	NA	NA	NA	NA	NA	NA	NA
Trip13_R34	13	73939865	73949865	Region35		-1.73689303320917	-3.33205232050889	1	1	0	1	0	0
Trip13_R34	13	73949865	73959865	Region36		-0.964443283802557	-0.514636212680763	0	0	0	0	0	0
Trip13_R34	13	73959865	73969865	Region37	Gm41002; Zdhhc11	-1.99367114523365	1.99842784086666	1	0	0	0	0	0
Trip13_R34	13	73969865	73979865	Region38		-1.71492998657719	-0.471600557548044	1	0	0	0	0	0
Trip13_R34	13	73979865	73989865	Region39	Gm10126	-0.429403097951093	0.402408306880978	0	0	0	0	0	0
Trip13_R34	13	73989865	73999865	Region40	Gm10126	-1.19850094018883	1.56458114577269	0	0	0	0	0	0
Slc6a19_R11	13	73599865	73609865	Region1	Clptm1l	0.554341559300664	-0.370430453835917	0	0	0	0	0	0
Slc6a19_R11	13	73609865	73619865	Region2		-0.668484577975221	1.99959214656135	0	0	0	0	0	0
Slc6a19_R11	13	73619865	73629865	Region3	Tert	0.375851553692034	-0.47811973597834	0	0	0	0	0	0
Slc6a19_R11	13	73629865	73639865	Region4		-0.778133165348471	-1.08928904161153	0	0	0	0	0	0
Slc6a19_R11	13	73639865	73649865	Region5		-4.32198268250493	-0.872004817775237	1	0	1	0	0	0
Slc6a19_R11	13	73649865	73659865	Region6		-2.02872281744334	0.359258283054865	1	0	1	0	0	0
Slc6a19_R11	13	73659865	73669865	Region7		-0.459510942249182	0.656595026399596	0	0	0	0	0	0
Slc6a19_R11	13	73669865	73679865	Region8	Slc6a18	-0.490856537007937	1.68053876245742	0	0	0	0	0	0
Slc6a19_R11	13	73679865	73689865	Region9	Slc6a18	-0.331779889164647	5.5534259679944	0	0	0	0	0	0
Slc6a19_R11	13	73689865	73699865	Region10	Slc6a19os	-0.928988242908711	-0.481424840886226	0	0	0	0	0	0
Slc6a19_R11	13	73699865	73709865	Region11	Slc6a19	NA	NA	NA	NA	NA	NA	NA	NA
Slc6a19_R11	13	73709865	73719865	Region12		-1.61049256611312	-0.801395619313659	1	0	0	0	0	0
Slc6a19_R11	13	73719865	73729865	Region13		1.04340660972702	0.879650494379332	0	0	0	0	0	0
Slc6a19_R11	13	73729865	73739865	Region14	Slc12a7	0.320551595240519	0.400077633982965	0	0	0	0	0	0
Slc6a19_R11	13	73739865	73749865	Region15		0.815214318747107	0.919092743621377	0	0	0	0	0	0
Slc6a19_R11	13	73749865	73759865	Region16		-0.59116785133197	4.42984251115357	0	0	0	0	0	0
Slc6a19_R11	13	73759865	73769865	Region17		1.58613756677006	4.96325356008933	0	0	0	0	0	0
Slc6a19_R11	13	73769865	73779865	Region18		0.780733604511891	3.10283527522238	0	0	0	0	0	0
Slc6a19_R11	13	73779865	73789865	Region19		0.506009112337003	0.727304361975852	0	0	0	0	0	0
Slc6a19_R11	13	73789865	73799865	Region20		0.580043951363478	1.24057004789992	0	0	0	0	0	0
Slc6a19_R11	13	73799865	73809865	Region21		-0.572984197459212	1.55288030788679	0	0	0	0	0	0
Slc6a19_R11	13	73809865	73819865	Region22		-0.344024087609101	0.457446816466996	0	0	0	0	0	0
Slc6a19_R11	13	73819865	73829865	Region23	Gm8062	-2.11841822229257	0.725033129306901	1	0	1	0	0	0
Slc6a19_R11	13	73829865	73839865	Region24	Gm8062	-1.12199626354872	0.371903768020958	0	0	0	0	0	0
Slc6a19_R11	13	73839865	73849865	Region25	Nkd2	-0.964026147984871	0.560857755088504	0	0	0	0	0	0
Slc6a19_R11	13	73849865	73859865	Region26		-0.650240152114225	0.667038338724714	0	0	0	0	0	0
Slc6a19_R11	13	73859865	73869865	Region27		-0.742824531026596	-0.536831262150123	0	0	0	0	0	0
Slc6a19_R11	13	73869865	73879865	Region28		0.572462880850366	-1.15926756437326	0	0	0	0	0	0
Slc6a19_R11	13	73879865	73889865	Region29		0.359665958377911	-0.873702685498154	0	0	0	0	0	0
Slc6a19_R11	13	73889865	73899865	Region30		-0.721474091294797	-0.672006417377345	0	0	0	0	0	0
Slc6a19_R11	13	73899865	73909865	Region31		0.306553176956406	-1.15377501955397	0	0	0	0	0	0
Slc6a19_R11	13	73909865	73919865	Region32		-1.78935502603466	-0.550331431930407	1	0	0	0	0	0
Slc6a19_R11	13	73919865	73929865	Region33	Gm25197	-0.581168222835699	-0.531975859381643	0	0	0	0	0	0
Slc6a19_R11	13	73929865	73939865	Region34	Trip13; Brd9	-0.572317602876683	-0.941694039253061	0	0	0	0	0	0
Slc6a19_R11	13	73939865	73949865	Region35		-0.600162025855747	-0.407917187319778	0	0	0	0	0	0
Slc6a19_R11	13	73949865	73959865	Region36		-0.540133927721598	0.894393839319341	0	0	0	0	0	0
Slc6a19_R11	13	73959865	73969865	Region37	Gm41002; Zdhhc11	0.848924653996262	-1.14697460828382	0	0	0	0	0	0
Slc6a19_R11	13	73969865	73979865	Region38		3.07337866572493	-1.17497581545851	0	0	0	0	0	0
Slc6a19_R11	13	73979865	73989865	Region39	Gm10126	1.36454761811128	0.705619797923839	0	0	0	0	0	0
Slc6a19_R11	13	73989865	73999865	Region40	Gm10126	1.83256717347734	0.685765654873691	0	0	0	0	0	0
Myc_R28	15	61435391	61455391	Region1		-1.4874302770471	-0.913166130624479	1	0	0	0	0	0
Myc_R28	15	61455391	61475391	Region2		-0.560832256599478	-0.332581592303975	0	0	0	0	0	0
Myc_R28	15	61475391	61495391	Region3		-0.368201697572942	-0.620051140675124	0	0	0	0	0	0
Myc_R28	15	61495391	61515391	Region4		-0.653564950518397	-0.390836476242649	0	0	0	0	0	0
Myc_R28	15	61515391	61535391	Region5		0.743589038516437	-2.3727208058637	0	1	0	1	0	0
Myc_R28	15	61535391	61555391	Region6	Gm49498	0.719332620852701	-1.42942973396473	0	1	0	0	0	0
Myc_R28	15	61555391	61575391	Region7		-0.412364745515609	-0.491506734085657	0	0	0	0	0	0
Myc_R28	15	61575391	61595391	Region8		-0.687760913241044	0.394277806990341	0	0	0	0	0	0
Myc_R28	15	61595391	61615391	Region9		-0.692297268145238	-1.41333661565548	0	1	0	0	0	0
Myc_R28	15	61615391	61635391	Region10		0.603417933232585	-2.04332384095212	0	1	0	1	0	0
Myc_R28	15	61635391	61655391	Region11		-0.619079972197582	-1.21007585938492	0	0	0	0	0	0
Myc_R28	15	61655391	61675391	Region12		0.758793199681956	-1.9517499629647	0	1	0	0	0	0
Myc_R28	15	61675391	61695391	Region13		0.971049058675531	-1.74030657589098	0	1	0	0	0	0
Myc_R28	15	61695391	61715391	Region14		0.812105290809395	-2.085199377573	0	1	0	1	0	0
Myc_R28	15	61715391	61735391	Region15		-0.345370708591588	-1.65124188522373	0	1	0	0	0	0
Myc_R28	15	61735391	61755391	Region16		0.828516809378333	-2.26884776573888	0	1	0	1	0	0
Myc_R28	15	61755391	61775391	Region17	D030024E09Rik	-1.41533497717308	-1.28044657700205	1	0	0	0	0	0
Myc_R28	15	61775391	61795391	Region18	D030024E09Rik	0.427044690602063	-5.65975527865282	0	1	0	1	0	1
Myc_R28	15	61795391	61815391	Region19		0.570616115555612	-1.92918005140454	0	1	0	0	0	0
Myc_R28	15	61815391	61835391	Region20	Gm18154	1.75846535447807	-3.03283675371082	0	1	0	1	0	0
Myc_R28	15	61835391	61855391	Region21		-0.967109074290899	-2.39254447251621	0	1	0	1	0	0
Myc_R28	15	61855391	61875391	Region22		1.18426340097482	-0.583905607199103	0	0	0	0	0	0
Myc_R28	15	61875391	61895391	Region23		1.89688105919773	-0.57766716045082	0	0	0	0	0	0
Myc_R28	15	61895391	61915391	Region24		2.40324914817305	-0.326311103224026	0	0	0	0	0	0
Myc_R28	15	61915391	61935391	Region25		1.92329484321317	0.941331662106222	0	0	0	0	0	0
Myc_R28	15	61935391	61955391	Region26		3.63083669880306	0.910993379148551	0	0	0	0	0	0
Myc_R28	15	61955391	61975391	Region27		2.27710788316934	-0.486815356055365	0	0	0	0	0	0
Myc_R28	15	61975391	61995391	Region28	Gm37947; Myc	NA	NA	NA	NA	NA	NA	NA	NA
Myc_R28	15	61995391	62015391	Region29		0.847510985293292	1.27476748487774	0	0	0	0	0	0
Myc_R28	15	62015391	62035391	Region30		-0.432566392516075	2.24747273005123	0	0	0	0	0	0
Myc_R28	15	62035391	62055391	Region31	Pvt1; Gm27913	0.550317634692787	-1.25995636640935	0	0	0	0	0	0
Myc_R28	15	62055391	62075391	Region32		-0.878380175269319	0.373168126864614	0	0	0	0	0	0
Myc_R28	15	62075391	62095391	Region33	Gm27782	-3.79218269861038	0.656573934128677	1	0	1	0	0	0
Myc_R28	15	62095391	62115391	Region34	Gm27718	-6.1484811799525	0.409858668299069	1	0	1	0	1	0
Myc_R28	15	62115391	62135391	Region35		-4.33084578785898	0.39862618261915	1	0	1	0	0	0
Myc_R28	15	62135391	62155391	Region36		-3.88314296879812	-1.58438496532707	1	1	1	0	0	0
Myc_R28	15	62155391	62175391	Region37	Gm27957	-7.36241151273413	2.6434475887295	1	0	1	0	1	0
Myc_R28	15	62175391	62195391	Region38	Gm27957	-6.06125392737062	1.79614369342007	1	0	1	0	1	0
Myc_R28	15	62195391	62215391	Region39		-3.27899568844452	-1.65024372993653	1	1	1	0	0	0
Myc_R28	15	62215391	62235391	Region40	Macroh2a3	-2.56825424968304	-0.803720312904779	1	0	1	0	0	0
Mycn_R27	12	12411914	12431914	Region1		-0.968523669330246	-3.02583880888083	0	1	0	1	0	0
Mycn_R27	12	12431914	12451914	Region2		-1.9190337535746	0.500130274706054	1	0	0	0	0	0
Mycn_R27	12	12451914	12471914	Region3		-0.820174755698366	1.07694408992966	0	0	0	0	0	0
Mycn_R27	12	12471914	12491914	Region4		0.408920118069916	-0.492825433907611	0	0	0	0	0	0
Mycn_R27	12	12491914	12511914	Region5		-0.539736793769606	-1.22698202256647	0	0	0	0	0	0
Mycn_R27	12	12511914	12531914	Region6		-0.439504695636067	-1.46538995421237	0	1	0	0	0	0
Mycn_R27	12	12531914	12551914	Region7		-0.460568503620758	-2.09952062745757	0	1	0	1	0	0
Mycn_R27	12	12551914	12571914	Region8		-5.9556042076596	-1.57738878176436	1	1	1	0	1	0
Mycn_R27	12	12571914	12591914	Region9		0.570894310796512	-2.89698751539963	0	1	0	1	0	0
Mycn_R27	12	12591914	12611914	Region10		0.466958165580153	-1.14924041948863	0	0	0	0	0	0
Mycn_R27	12	12611914	12631914	Region11		-1.27580739478933	-3.45502625176414	0	1	0	1	0	0
Mycn_R27	12	12631914	12651914	Region12		-0.477931803125852	-3.47063567218151	0	1	0	1	0	0
Mycn_R27	12	12651914	12671914	Region13	AC107703.1	0.676595894143922	-4.72877234175811	0	1	0	1	0	0
Mycn_R27	12	12671914	12691914	Region14	AC107703.1; Gm27952	2.08491003028047	-4.06965043113808	0	1	0	1	0	0
Mycn_R27	12	12691914	12711914	Region15	Gm25538	1.17244589683592	-2.64661230354303	0	1	0	1	0	0
Mycn_R27	12	12711914	12731914	Region16	3732407C23Rik	0.900021168307706	-1.97911263021343	0	1	0	0	0	0
Mycn_R27	12	12731914	12751914	Region17		1.1790274158186	-3.4066408612081	0	1	0	1	0	0
Mycn_R27	12	12751914	12771914	Region18		1.09717729918108	-4.47811366015114	0	1	0	1	0	0
Mycn_R27	12	12771914	12791914	Region19	Platr19	-0.311825202019598	-2.22094863269539	0	1	0	1	0	0
